recording_id,subject_id,s3_url
sub-75_task-Sleep_acq-headband,sub-75,s3://openneuro.org/ds005555/sub-75/eeg/sub-75_task-Sleep_acq-headband
sub-75_task-Sleep_acq-psg,sub-75,s3://openneuro.org/ds005555/sub-75/eeg/sub-75_task-Sleep_acq-psg
sub-76_task-Sleep_acq-headband,sub-76,s3://openneuro.org/ds005555/sub-76/eeg/sub-76_task-Sleep_acq-headband
sub-76_task-Sleep_acq-psg,sub-76,s3://openneuro.org/ds005555/sub-76/eeg/sub-76_task-Sleep_acq-psg
sub-77_task-Sleep_acq-headband,sub-77,s3://openneuro.org/ds005555/sub-77/eeg/sub-77_task-Sleep_acq-headband
sub-77_task-Sleep_acq-psg,sub-77,s3://openneuro.org/ds005555/sub-77/eeg/sub-77_task-Sleep_acq-psg
sub-78_task-Sleep_acq-headband,sub-78,s3://openneuro.org/ds005555/sub-78/eeg/sub-78_task-Sleep_acq-headband
sub-78_task-Sleep_acq-psg,sub-78,s3://openneuro.org/ds005555/sub-78/eeg/sub-78_task-Sleep_acq-psg
sub-79_task-Sleep_acq-headband,sub-79,s3://openneuro.org/ds005555/sub-79/eeg/sub-79_task-Sleep_acq-headband
sub-79_task-Sleep_acq-psg,sub-79,s3://openneuro.org/ds005555/sub-79/eeg/sub-79_task-Sleep_acq-psg
sub-8_task-Sleep_acq-headband,sub-8,s3://openneuro.org/ds005555/sub-8/eeg/sub-8_task-Sleep_acq-headband
